run   time   Entrants   Price   Total_Output   Avg_Output   Min_Output   Max_Output   Avg_MCosts   Min_MCosts   Max_MCosts   Avg_Profits   Min_Profits   Max_Profits   Avg_Rule
41   83   4   0.166  0.336   0.084   0.026   0.142   0.580   0.522   0.638   0.009   0.001   0.020   0.000 
41   84   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   85   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   86   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   87   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   88   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   89   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   90   6   0.108  0.350   0.058   0.013   0.128   0.592   0.522   0.638   0.005   0.000   0.016   0.167 
41   91   6   0.108  0.350   0.058   0.013   0.128   0.592   0.522   0.638   0.005   0.000   0.016   0.167 
41   92   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   93   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   94   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   95   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   96   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   97   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   98   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   99   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
41   100   5   0.131  0.346   0.069   0.016   0.132   0.585   0.522   0.638   0.006   0.000   0.017   0.000 
42   1   2   0.412  0.175   0.088   0.087   0.088   0.737   0.736   0.738   0.008   0.008   0.008   0.500 
42   2   3   0.260  0.221   0.074   0.041   0.137   0.705   0.642   0.738   0.007   0.002   0.019   0.667 
42   3   4   0.180  0.282   0.070   0.020   0.094   0.648   0.624   0.699   0.006   0.000   0.009   0.750 
42   4   3   0.249  0.254   0.085   0.047   0.122   0.661   0.624   0.699   0.008   0.002   0.015   0.667 
42   5   4   0.189  0.243   0.061   0.014   0.134   0.697   0.624   0.743   0.006   0.000   0.018   0.750 
42   6   4   0.185  0.261   0.065   0.017   0.115   0.674   0.624   0.722   0.005   0.000   0.013   0.750 
42   7   4   0.185  0.261   0.065   0.017   0.115   0.674   0.624   0.722   0.005   0.000   0.013   0.750 
42   8   3   0.253  0.241   0.080   0.030   0.135   0.679   0.624   0.729   0.008   0.001   0.018   0.667 
42   9   4   0.182  0.272   0.068   0.043   0.104   0.660   0.624   0.685   0.005   0.002   0.011   0.750 
42   10   4   0.190  0.241   0.060   0.009   0.135   0.699   0.624   0.750   0.006   0.000   0.018   0.750 
42   11   5   0.151  0.247   0.049   0.002   0.129   0.703   0.624   0.750   0.005   0.000   0.017   0.600 
42   12   4   0.185  0.260   0.065   0.013   0.116   0.675   0.624   0.727   0.006   0.000   0.013   0.250 
42   13   4   0.185  0.260   0.065   0.013   0.116   0.675   0.624   0.727   0.006   0.000   0.013   0.250 
42   14   3   0.242  0.274   0.091   0.044   0.127   0.635   0.599   0.682   0.010   0.002   0.016   0.333 
42   15   3   0.242  0.274   0.091   0.044   0.127   0.635   0.599   0.682   0.010   0.002   0.016   0.333 
42   16   2   0.371  0.258   0.129   0.115   0.143   0.613   0.599   0.627   0.017   0.013   0.021   0.000 
42   17   3   0.243  0.270   0.090   0.035   0.132   0.640   0.599   0.695   0.010   0.001   0.017   0.333 
42   18   4   0.181  0.277   0.069   0.002   0.125   0.654   0.599   0.722   0.007   0.000   0.016   0.500 
42   19   3   0.242  0.275   0.092   0.030   0.148   0.633   0.577   0.695   0.011   0.001   0.022   0.333 
42   20   3   0.242  0.275   0.092   0.030   0.148   0.633   0.577   0.695   0.011   0.001   0.022   0.333 
42   21   3   0.240  0.280   0.093   0.025   0.143   0.626   0.577   0.695   0.011   0.001   0.020   0.333 
42   22   3   0.241  0.277   0.092   0.015   0.147   0.631   0.577   0.708   0.012   0.000   0.021   0.333 
42   23   3   0.241  0.277   0.092   0.015   0.147   0.631   0.577   0.708   0.012   0.000   0.021   0.333 
42   24   2   0.364  0.272   0.136   0.120   0.152   0.592   0.577   0.608   0.019   0.014   0.023   0.000 
42   25   3   0.241  0.277   0.092   0.015   0.146   0.631   0.577   0.707   0.012   0.000   0.021   0.333 
42   26   2   0.364  0.272   0.136   0.120   0.152   0.592   0.577   0.608   0.019   0.014   0.023   0.000 
42   27   2   0.364  0.272   0.136   0.120   0.152   0.592   0.577   0.608   0.019   0.014   0.023   0.000 
42   28   2   0.364  0.272   0.136   0.120   0.152   0.592   0.577   0.608   0.019   0.014   0.023   0.000 
42   29   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.333 
42   30   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.333 
42   31   2   0.364  0.272   0.136   0.120   0.152   0.592   0.577   0.608   0.019   0.014   0.023   0.000 
42   32   3   0.237  0.288   0.096   0.048   0.135   0.616   0.577   0.664   0.011   0.002   0.018   0.333 
42   33   3   0.237  0.290   0.097   0.056   0.133   0.613   0.577   0.654   0.010   0.003   0.018   0.333 
42   34   3   0.242  0.274   0.091   0.007   0.149   0.634   0.577   0.718   0.012   0.000   0.022   0.333 
42   35   4   0.181  0.278   0.069   0.004   0.146   0.653   0.577   0.718   0.009   0.000   0.021   0.250 
42   36   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   37   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   38   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   39   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   40   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   41   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   42   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   43   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   44   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   45   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   46   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   47   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   48   4   0.175  0.299   0.075   0.026   0.124   0.626   0.577   0.674   0.007   0.001   0.015   0.250 
42   49   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   50   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   51   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   52   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   53   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   54   3   0.236  0.293   0.098   0.062   0.131   0.610   0.577   0.645   0.010   0.004   0.017   0.000 
42   55   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   56   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   57   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   58   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   59   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   60   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   61   3   0.229  0.313   0.104   0.079   0.124   0.582   0.563   0.608   0.011   0.006   0.015   0.000 
42   62   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   63   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   64   5   0.135  0.324   0.065   0.021   0.114   0.612   0.563   0.656   0.006   0.000   0.013   0.200 
42   65   5   0.136  0.321   0.064   0.008   0.116   0.615   0.563   0.671   0.006   0.000   0.013   0.200 
42   66   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   67   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   68   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   69   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   70   5   0.135  0.324   0.065   0.020   0.114   0.612   0.563   0.656   0.006   0.000   0.013   0.200 
42   71   5   0.134  0.329   0.066   0.017   0.109   0.606   0.563   0.655   0.005   0.000   0.012   0.200 
42   72   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   73   5   0.133  0.333   0.067   0.012   0.104   0.600   0.563   0.655   0.005   0.000   0.011   0.200 
42   74   5   0.135  0.325   0.065   0.020   0.112   0.610   0.563   0.655   0.006   0.000   0.013   0.200 
42   75   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   76   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   77   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   78   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   79   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   80   5   0.136  0.320   0.064   0.001   0.117   0.616   0.563   0.679   0.006   0.000   0.014   0.200 
42   81   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   82   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   83   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   84   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   85   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   86   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   87   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   88   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   89   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   90   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   91   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   92   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   93   5   0.136  0.322   0.064   0.012   0.115   0.613   0.563   0.666   0.006   0.000   0.013   0.200 
42   94   5   0.136  0.322   0.064   0.012   0.115   0.613   0.563   0.666   0.006   0.000   0.013   0.200 
42   95   5   0.136  0.322   0.064   0.010   0.116   0.614   0.563   0.669   0.006   0.000   0.013   0.200 
42   96   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   97   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   98   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   99   4   0.170  0.320   0.080   0.026   0.118   0.600   0.563   0.655   0.008   0.001   0.014   0.000 
42   100   5   0.136  0.320   0.064   0.000   0.118   0.616   0.563   0.680   0.006   0.000   0.014   0.200 
43   1   0   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
43   2   1   0.835  0.165   0.165   0.165   0.165   0.670   0.670   0.670   0.027   0.027   0.027   1.000 
43   3   2   0.385  0.230   0.115   0.100   0.130   0.655   0.641   0.670   0.013   0.010   0.017   1.000 
43   4   2   0.390  0.220   0.110   0.080   0.140   0.670   0.641   0.700   0.013   0.006   0.020   0.500 
43   5   3   0.249  0.252   0.084   0.065   0.107   0.664   0.641   0.683   0.007   0.004   0.011   0.667 
43   6   4   0.187  0.253   0.063   0.013   0.106   0.683   0.641   0.734   0.005   0.000   0.011   0.500 
43   7   4   0.183  0.268   0.067   0.038   0.092   0.666   0.641   0.695   0.005   0.001   0.008   0.500 
43   8   4   0.180  0.279   0.070   0.026   0.112   0.651   0.609   0.695   0.006   0.001   0.013   0.500 
43   9   3   0.242  0.273   0.091   0.068   0.119   0.636   0.609   0.660   0.009   0.005   0.014   0.333 
43   10   4   0.178  0.290   0.072   0.027   0.111   0.638   0.599   0.683   0.006   0.001   0.012   0.500 
43   11   5   0.139  0.305   0.061   0.033   0.096   0.634   0.599   0.662   0.004   0.001   0.009   0.600 
43   12   4   0.177  0.291   0.073   0.032   0.110   0.636   0.599   0.677   0.006   0.001   0.012   0.500 
43   13   5   0.137  0.313   0.063   0.009   0.112   0.624   0.574   0.677   0.005   0.000   0.013   0.600 
43   14   4   0.172  0.311   0.078   0.022   0.144   0.611   0.545   0.667   0.009   0.000   0.021   0.500 
43   15   3   0.239  0.283   0.094   0.050   0.172   0.623   0.545   0.667   0.012   0.003   0.030   0.333 
43   16   3   0.239  0.283   0.094   0.050   0.172   0.623   0.545   0.667   0.012   0.003   0.030   0.333 
43   17   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   18   3   0.230  0.310   0.103   0.008   0.158   0.586   0.532   0.682   0.015   0.000   0.025   0.333 
43   19   3   0.229  0.314   0.105   0.018   0.154   0.582   0.532   0.668   0.015   0.000   0.024   0.333 
43   20   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   21   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   22   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   23   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   24   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   25   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   26   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   27   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   28   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   29   3   0.229  0.312   0.104   0.013   0.156   0.584   0.532   0.675   0.015   0.000   0.024   0.333 
43   30   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   31   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   32   2   0.346  0.308   0.154   0.147   0.160   0.538   0.532   0.545   0.024   0.022   0.026   0.000 
43   33   3   0.226  0.321   0.107   0.041   0.147   0.571   0.532   0.638   0.014   0.002   0.022   0.000 
43   34   4   0.168  0.327   0.082   0.023   0.141   0.591   0.532   0.650   0.010   0.001   0.020   0.250 
43   35   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   36   4   0.167  0.334   0.083   0.036   0.135   0.583   0.532   0.631   0.009   0.001   0.018   0.250 
43   37   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   38   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   39   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   40   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   41   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   42   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   43   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   44   3   0.226  0.323   0.108   0.046   0.145   0.569   0.532   0.631   0.014   0.002   0.021   0.000 
43   45   5   0.133  0.337   0.067   0.012   0.131   0.596   0.532   0.651   0.007   0.000   0.017   0.200 
43   46   4   0.168  0.328   0.082   0.021   0.140   0.589   0.532   0.651   0.009   0.000   0.020   0.000 
43   47   4   0.168  0.328   0.082   0.021   0.140   0.589   0.532   0.651   0.009   0.000   0.020   0.000 
